Rank,Track,Artist,Streams,year,Album_Name,Duration_MS,Explicit,Track_Number_on_Album,Artist_Followers
66,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,7265390,2018,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",202804,FALSE,1,3378485
67,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,7215642,2018,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),201532,FALSE,1,10449455
68,Perro Fiel (feat. Nicky Jam),Shakira,7188170,2018,El Dorado,195213,FALSE,6,21467047
69,Believer,Imagine Dragons,7163730,2018,Evolve,204346,FALSE,3,33692509
70,Tell Me You Love Me,Demi Lovato,7115801,2018,Tell Me You Love Me,236986,FALSE,2,19560892
71,Bodak Yellow,Cardi B,6940580,2018,Bodak Yellow,223962,TRUE,1,15813726
72,Plain Jane,A$AP Ferg,6936591,2018,Still Striving,173600,TRUE,8,2923337
73,More Than You Know,Axwell /\ Ingrosso,6914740,2018,More Than You Know,203000,FALSE,1,2282314
74,Despacito - Remix,Luis Fonsi,6825983,2018,Despacito Feat. Justin Bieber (Remix),228826,FALSE,1,9350913
75,PICK IT UP (feat. A$AP Rocky),Famous Dex,6812852,2018,Pick It Up (feat. A$AP Rocky),191251,TRUE,1,2182005
76,Que Va,Alex Sensation,6812467,2018,Que Va,238160,FALSE,1,127854
77,Havana - Remix,Camila Cabello,6742267,2018,Havana (Remix),199095,FALSE,1,21110469
78,Betrayed,Lil Xan,6632465,2018,Betrayed,187453,TRUE,1,2154016
79,Sky Walker (feat. Travis Scott),Miguel,6590259,2018,War & Leisure,259333,TRUE,3,3370258
80,Bella,Wolfine,6569773,2018,Bella,197120,FALSE,1,1289130
81,Bum Bum Tam Tam,MC Fioti,6550352,2018,Bum Bum Tam Tam,213988,TRUE,1,1397560
82,Friends (with BloodPop®),Justin Bieber,6516164,2018,Friends (with BloodPop®),189466,FALSE,1,44672226
83,The Greatest Show,Hugh Jackman,6452163,2018,The Greatest Show,302146,FALSE,1,552740
84,Báilame - Remix,Nacho,6444213,2018,Báilame (Remix),217080,FALSE,1,3256890
85,Jocelyn Flores,XXXTENTACION,6365423,2018,17,119133,TRUE,2,26792113
86,Naked,James Arthur,6236774,2018,Naked,234106,FALSE,1,7893527
87,There's Nothing Holdin' Me Back,Shawn Mendes,6214549,2018,Illuminate (Deluxe),199440,FALSE,1,32473361
88,Say You Won't Let Go,James Arthur,6197578,2018,Back from the Edge,211466,FALSE,2,7893527
89,Suena El Dembow,Joey Montana,6135756,2018,Suena El Dembow,195813,FALSE,1,2195951
90,Felices los 4,Maluma,6099143,2018,Felices los 4,229848,FALSE,1,25103199
91,Escápate Conmigo (feat. Ozuna),Wisin,6049766,2018,Victory,232786,FALSE,13,6599736
92,Real Friends,Camila Cabello,6030267,2018,Real Friends,213932,FALSE,1,21110469
93,goosebumps,Travis Scott,5996803,2018,Birds In The Trap Sing McKnight,243836,TRUE,9,16143636
94,End Game,Taylor Swift,5946641,2018,reputation,244826,FALSE,2,38902703
95,BUTTERFLY EFFECT,Travis Scott,5855529,2018,BUTTERFLY EFFECT,190677,FALSE,1,16143636
96,Robarte un Beso,Carlos Vives,5828789,2018,VIVES,194742,FALSE,13,4351648
97,Location,Khalid,5771024,2018,American Teen,219080,FALSE,3,13736355
98,Never Enough,Loren Allred,5745884,2018,The Greatest Showman (Original Motion Picture Soundtrack),207786,FALSE,6,84493
99,A Million Dreams,Ziv Zaifman,5712851,2018,The Greatest Showman (Original Motion Picture Soundtrack),269453,FALSE,2,8846
100,SUTRA,Sebastian Yatra,5658774,2018,SUTRA,203853,FALSE,1,15179820
101,Symphony (feat. Zara Larsson),Clean Bandit,5634043,2018,Symphony (feat. Zara Larsson),212459,FALSE,1,4296325
102,Strip That Down,Liam Payne,5615821,2018,Strip That Down,204502,FALSE,1,7560792
103,That's What I Like,Bruno Mars,5614991,2018,24K Magic,206693,FALSE,4,29942000
104,Galway Girl,Ed Sheeran,5533691,2018,÷ (Deluxe),170826,FALSE,6,78967872
105,Stir Fry,Migos,5465715,2018,Stir Fry,192131,TRUE,1,11354618
106,Bad At Love,Halsey,5464368,2018,hopeless fountain kingdom (Deluxe),181279,FALSE,11,14646339
107,Vuelve,Daddy Yankee,5443378,2018,Vuelve,279613,FALSE,1,22851422
108,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,5430313,2018,MIC Drop (feat. Desiigner) [Steve Aoki Remix],238726,FALSE,1,31673242
109,I Get the Bag (feat. Migos),Gucci Mane,5417399,2018,Mr. Davis,233087,TRUE,3,3792902
110,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,5402015,2018,Funk Wav Bounces Vol.1,223413,TRUE,8,21571054
111,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,5371236,2018,Grateful,288600,TRUE,4,5945756
112,Bella y Sensual,Romeo Santos,5349855,2018,Golden,204700,FALSE,10,12574618
113,Glorious (feat. Skylar Grey),Macklemore,5317560,2018,GEMINI,220454,TRUE,2,1712424
114,Bonita,J Balvin,5241827,2018,Bonita,265746,FALSE,1,27317844
115,Look What You Made Me Do,Taylor Swift,5209134,2018,reputation,211853,FALSE,6,38902703
116,The Other Side,Hugh Jackman,5186093,2018,The Greatest Showman (Original Motion Picture Soundtrack),214373,FALSE,5,552740
117,Whatever It Takes,Imagine Dragons,5181931,2018,Evolve,201240,FALSE,2,33692509
118,Photograph,Ed Sheeran,5179910,2018,x (Wembley Edition),258986,FALSE,6,78967872
119,Go Flex,Post Malone,5159567,2018,Stoney (Deluxe),179613,TRUE,9,32192178
120,Closer,The Chainsmokers,5126959,2018,Closer,244960,FALSE,1,17742887
121,Despacito (Featuring Daddy Yankee),Luis Fonsi,5104952,2018,Despacito (Featuring Daddy Yankee),228200,FALSE,1,9350913
122,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,5053736,2018,Grateful,204173,TRUE,3,5945756
123,Mama,Jonas Blue,5015353,2018,Jonas Blue: Electronic Nature - The Mix 2017,181614,FALSE,1,3205492
124,It Ain't Me (with Selena Gomez),Kygo,5000697,2018,It Ain't Me (with Selena Gomez),220780,FALSE,1,7372033
125,Wait,Maroon 5,4998281,2018,Red Pill Blues (Deluxe),190642,FALSE,3,30323494
126,What About Us,P!nk,4878566,2018,Beautiful Trauma,269600,FALSE,4,10754333
127,Una Lady Como Tú,Manuel Turizo,4843512,2018,Una Lady Como Tú,213026,FALSE,1,7270112
128,Thinking out Loud,Ed Sheeran,4821292,2018,x (Wembley Edition),281560,FALSE,11,78967872
129,Fuck Love (feat. Trippie Redd),XXXTENTACION,4771271,2018,17,146520,TRUE,8,26792113
130,Without You (feat. Sandro Cavazza),Avicii,4738945,2018,AVĪCI (01),181672,TRUE,4,19551600
131,Sober,G-Eazy,4737647,2018,The Beautiful & Damned,203960,TRUE,5,4818368
132,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,4733546,2018,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,TRUE,1,9235751
133,Mask Off,Future,4690623,2018,FUTURE,204600,TRUE,7,10104988
134,3 A.M.,Jesse & Joy,4675520,2018,3 A.M.,183573,FALSE,1,4704074
135,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,4620758,2018,I Don’t Wanna Live Forever (Fifty Shades Darker),245200,FALSE,1,15423979
136,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,4589476,2018,Back to You (feat. Bebe Rexha & Digital Farm Animals),190427,TRUE,1,4868598
137,Roll in Peace (feat. XXXTENTACION),Kodak Black,4541892,2018,Project Baby 2: All Grown Up,213132,TRUE,3,6924083
138,Issues,Julia Michaels,4497635,2018,Nervous System,176320,FALSE,1,3726573
139,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,4458215,2018,Dirty Sexy Money (feat. Charli XCX & French Montana),172687,TRUE,1,22437845
140,Stay,Zedd,4453407,2018,Stay +,210400,FALSE,1,5428961
141,White Iverson,Post Malone,4445317,2018,Stoney (Deluxe),256533,TRUE,6,32192178
142,One Dance,Drake,4416341,2018,Views,173986,FALSE,12,54405324
143,Ahora Dice,Chris Jedi,4414661,2018,Ahora Dice,271080,FALSE,1,1527368
144,Dreamer,Axwell /\ Ingrosso,4393209,2018,More Than You Know,251147,FALSE,13,2282314
145,Wanted You (feat. Lil Uzi Vert),NAV,4363795,2018,Wanted You (feat. Lil Uzi Vert),228080,TRUE,1,2458760
146,Starboy,The Weeknd,4350619,2018,Starboy,230453,TRUE,1,31348348
147,Saint,Huncho Jack,4325078,2018,"Huncho Jack, Jack Huncho",140792,TRUE,6,837698
148,Castle on the Hill,Ed Sheeran,4317681,2018,÷ (Deluxe),261153,FALSE,2,78967872
149,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,4290993,2018,Pretty Girl (Cheat Codes X CADE Remix),193613,TRUE,1,1437514
150,Ghostface Killers,21 Savage,4290235,2018,Without Warning,268933,TRUE,1,9486493
151,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,4275192,2018,Luv Is Rage 2,221746,TRUE,5,11220496
152,Too Much To Ask,Niall Horan,4269220,2018,Flicker (Deluxe),223043,TRUE,5,7117788
153,DNA.,Kendrick Lamar,4267107,2018,DAMN.,185946,TRUE,2,17080939
154,Come Alive,Hugh Jackman,4265528,2018,The Greatest Showman (Original Motion Picture Soundtrack),225933,FALSE,4,552740
155,Nowadays (feat. Landon Cube),Lil Skies,4262251,2018,Life of a Dark Rose,203907,TRUE,14,4681308
156,Happier,Ed Sheeran,4250287,2018,÷ (Deluxe),207520,FALSE,7,78967872
157,Slippery (feat. Gucci Mane),Migos,4245982,2018,Culture,304041,TRUE,6,11354618
158,Redbone,Childish Gambino,4204904,2018,"""Awaken, My Love!""",326933,TRUE,6,7723151
159,La Modelo,Ozuna,4201589,2018,La Modelo (feat. Cardi B),256551,FALSE,1,27797552
160,From Now On,Hugh Jackman,4193033,2018,The Greatest Showman (Original Motion Picture Soundtrack),349560,FALSE,11,552740
161,A Different Way (with Lauv),DJ Snake,4189838,2018,A Different Way (with Lauv),198285,FALSE,1,7312319
162,Explícale (feat. Bad Bunny),Yandel,4133860,2018,#Update,223146,FALSE,14,4950633
163,Slow Hands,Niall Horan,4133226,2018,Flicker (Deluxe),188174,FALSE,4,7117788
164,Tú Foto,Ozuna,4097592,2018,Odisea,193226,FALSE,2,27797552
165,Scared to Be Lonely,Martin Garrix,4093476,2018,Scared to Be Lonely,220883,FALSE,1,14595128
166,Designer,Lil Pump,4091086,2018,Designer,144560,TRUE,1,7636298
167,No Promises (feat. Demi Lovato),Cheat Codes,4083289,2018,No Promises (feat. Demi Lovato),223503,FALSE,1,1839276
168,Your Song,Rita Ora,4054394,2018,Your Song,180757,FALSE,1,6545869
169,Déjate Llevar,Juan Magán,4035934,2018,Déjate Llevar,233071,FALSE,1,1564818
170,Passionfruit,Drake,4006962,2018,More Life,298940,TRUE,3,54405324
171,The Weekend - Funk Wav Remix,SZA,3994056,2018,The Weekend (Funk Wav Remix),171805,FALSE,1,5096754
172,2U (feat. Justin Bieber),David Guetta,3977036,2018,2U (feat. Justin Bieber),194896,FALSE,1,22437845
173,Quiero Repetir,Ozuna,3923980,2018,Odisea,200986,FALSE,8,27797552
174,Reggaetón Lento (Remix),CNCO,3900746,2018,Glory Days: The Platinum Edition,188786,FALSE,3,7592885
175,I Feel It Coming,The Weeknd,3892629,2018,Starboy,269186,FALSE,18,31348348
176,Sucker for You,Matt Terry,3886564,2018,Trouble,203813,FALSE,1,121476
177,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,3874502,2018,Rockabye (feat. Sean Paul & Anne-Marie),251088,FALSE,1,4296325
178,GUMMO,6ix9ine,3819943,2018,GUMMO,157643,TRUE,1,6419472
179,Síguelo Bailando,Ozuna,3801872,2018,Odisea,226800,FALSE,11,27797552
180,Good Old Days (feat. Kesha),Macklemore,3784004,2018,GEMINI,240506,FALSE,6,1712424
181,24K Magic,Bruno Mars,3775229,2018,24K Magic,225983,FALSE,1,29942000
182,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,3759073,2018,Curtain Call (Deluxe),326466,TRUE,6,43728461
183,Sign of the Times,Harry Styles,3726132,2018,Harry Styles,340706,FALSE,2,14124053
184,El Farsante,Ozuna,3725705,2018,Odisea,233826,FALSE,13,27797552
185,Paris,The Chainsmokers,3707158,2018,Memories...Do Not Open,221506,FALSE,8,17742887
186,Walk On Water (feat. Beyoncé),Eminem,3699985,2018,Revival,303640,TRUE,1,43728461
187,...Ready For It?,Taylor Swift,3685411,2018,reputation,208186,FALSE,1,38902703
188,Mi Gente (feat. Beyoncé),J Balvin,3679147,2018,Mi Gente (feat. Beyoncé),209733,FALSE,1,27317844
189,Tightrope,Michelle Williams,3645885,2018,The Greatest Showman (Original Motion Picture Soundtrack),234360,FALSE,9,8134
190,Look At Me!,XXXTENTACION,3636240,2018,Revenge,126345,TRUE,1,26792113
191,Everybody Dies In Their Nightmares,XXXTENTACION,3601905,2018,17,95466,TRUE,4,26792113
192,There for You,Martin Garrix,3571708,2018,There for You,221904,FALSE,1,14595128
193,Dubai Shit,Huncho Jack,3561188,2018,"Huncho Jack, Jack Huncho",228431,TRUE,8,837698
194,Rubbin Off The Paint,YBN Nahmir,3528089,2018,Rubbin Off The Paint,156057,TRUE,1,2510490
195,Bad and Boujee (feat. Lil Uzi Vert),Migos,3520664,2018,Culture,343150,TRUE,4,11354618
196,Delicate,Taylor Swift,3502740,2018,reputation,232253,FALSE,5,38902703
197,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,3483644,2018,The Bigger Artist,209269,TRUE,3,5636291
198,Loco Enamorado,Abraham Mateo,3481407,2018,Loco Enamorado,252200,FALSE,1,1223916
199,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,3476152,2018,Nine Track Mind,217706,FALSE,5,12860533
200,Chambea,Bad Bunny,3467380,2018,Chambea,191999,TRUE,1,32304467
1,Havana (feat. Young Thug),Camila Cabello,30948101,2018,Camila,217306,FALSE,4,21110469
2,rockstar,Post Malone,27643632,2018,rockstar,218320,TRUE,1,32192178
3,River (feat. Ed Sheeran),Eminem,22610091,2018,Revival,221013,TRUE,5,43728461
4,Never Be the Same,Camila Cabello,22147865,2018,Camila,226973,FALSE,1,21110469
5,Finesse - Remix; feat. Cardi B,Bruno Mars,20387864,2018,Finesse (Remix) [feat. Cardi B],217288,FALSE,1,29942000
6,Wolves,Selena Gomez,19988924,2018,Wolves,197993,FALSE,1,26725031
7,New Rules,Dua Lipa,18995153,2018,Dua Lipa (Deluxe),209320,FALSE,10,24169380
8,Échame La Culpa,Luis Fonsi,18805967,2018,Échame La Culpa,173720,FALSE,1,9350913
9,Him & I (with Halsey),G-Eazy,18382651,2018,The Beautiful & Damned,268866,TRUE,3,4818368
10,Let You Down,NF,18001200,2018,Perception,212120,FALSE,6,5321531
11,Perfect,Ed Sheeran,17656931,2018,÷ (Deluxe),263400,FALSE,5,78967872
12,What Lovers Do (feat. SZA),Maroon 5,15740695,2018,Red Pill Blues (Deluxe),199849,FALSE,2,30323494
13,All The Stars (with SZA),Kendrick Lamar,15234862,2018,All The Stars (with SZA),235540,TRUE,1,17080939
14,I Fall Apart,Post Malone,14771304,2018,Stoney (Deluxe),223346,TRUE,7,32192178
15,Shape of You,Ed Sheeran,14554752,2018,÷ (Deluxe),233712,FALSE,4,78967872
16,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,14468450,2018,"Let Me Go (with Alesso, Florida Georgia Line & watt)",174800,FALSE,1,6691684
17,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,14299195,2018,Perfect Duet (Ed Sheeran & Beyoncé),259550,FALSE,1,78967872
18,Silence,Marshmello,14092774,2018,Silence,180822,FALSE,1,30270515
19,Too Good At Goodbyes,Sam Smith,13975396,2018,The Thrill Of It All (Special Edition),201000,FALSE,1,16161094
20,No Limit,G-Eazy,13736849,2018,The Beautiful & Damned,245386,TRUE,7,4818368
21,IDGAF,Dua Lipa,13574219,2018,Dua Lipa (Deluxe),217946,TRUE,5,24169380
22,Corazón,Maluma,13150393,2018,Corazón,184066,FALSE,1,25103199
23,I Miss You (feat. Julia Michaels),Clean Bandit,12895814,2018,I Miss You (feat. Julia Michaels),205747,FALSE,1,4296325
24,Downtown,Anitta,12734008,2018,Downtown,193456,FALSE,1,10449455
25,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,12557300,2018,All Your Fault: Pt. 2,163870,FALSE,6,6304238
26,Bartier Cardi (feat. 21 Savage),Cardi B,12397391,2018,Bartier Cardi (feat. 21 Savage),224613,TRUE,1,15813726
27,Dusk Till Dawn - Radio Edit,ZAYN,12324517,2018,Dusk Till Dawn (Radio Edit),239000,FALSE,1,15423979
28,Gucci Gang,Lil Pump,12167832,2018,Lil Pump,124055,TRUE,2,7636298
29,Rewrite The Stars,Zac Efron,12070167,2018,Rewrite The Stars,217440,FALSE,1,711394
30,Sensualidad,Bad Bunny,12017547,2018,Sensualidad,297485,FALSE,1,32304467
31,My My My!,Troye Sivan,11670886,2018,My My My!,204726,FALSE,1,5564682
32,Criminal,Natti Natasha,11418342,2018,Criminal,232549,FALSE,1,5811247
33,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,11275743,2018,Déjala Que Vuelva (feat. Manuel Turizo),220116,FALSE,1,6865509
34,Thunder,Imagine Dragons,11188503,2018,Evolve,187146,FALSE,9,33692509
35,This Is Me,Keala Settle,11134991,2018,This Is Me,234706,FALSE,1,138181
36,Real Friends,Camila Cabello,10930220,2018,Camila,214386,FALSE,7,21110469
37,How Long,Charlie Puth,10637332,2018,How Long,198237,FALSE,1,12860533
38,XO Tour Llif3,Lil Uzi Vert,10578589,2018,Luv Is Rage 2,182706,TRUE,16,11220496
39,Young Dumb & Broke,Khalid,10306613,2018,American Teen,202546,FALSE,2,13736355
40,Feel It Still,Portugal. The Man,10202313,2018,Woodstock,163253,FALSE,4,1217767
41,Ric Flair Drip (& Metro Boomin),Offset,10189456,2018,Without Warning,172800,TRUE,3,2010264
42,Candy Paint,Post Malone,10139620,2018,Candy Paint,229573,TRUE,1,32192178
43,Anywhere,Rita Ora,10121635,2018,Anywhere,215064,FALSE,1,6545869
44,Congratulations,Post Malone,10024863,2018,Stoney (Deluxe),220293,TRUE,12,32192178
45,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,9642416,2018,So Far Away (feat. Jamie Scott & Romy Dya),183636,FALSE,1,14595128
46,HUMBLE.,Kendrick Lamar,9366493,2018,DAMN.,177000,TRUE,8,17080939
47,End Game,Taylor Swift,9155961,2018,reputation,244826,FALSE,2,38902703
48,Filthy,Justin Timberlake,9102783,2018,Filthy,293946,FALSE,1,10653835
49,Mi Gente,J Balvin,9063155,2018,Mi Gente,189440,FALSE,1,27317844
50,Se Preparó,Ozuna,8970479,2018,Odisea,188080,FALSE,3,27797552
51,EL BAÑO (feat. Bad Bunny),Enrique Iglesias,8933955,2018,EL BAÑO (feat. Bad Bunny),228138,FALSE,1,10051031
52,Unforgettable,French Montana,8753048,2018,Jungle Rules,233901,TRUE,2,3903377
53,She Loves Control,Camila Cabello,8725084,2018,Camila,177160,FALSE,3,21110469
54,Tip Toe (feat. French Montana),Jason Derulo,8654405,2018,Tip Toe (feat. French Montana),187521,FALSE,1,9235751
55,Stargazing,Kygo,8618515,2018,Stargazing - EP,236853,FALSE,1,7372033
56,LOVE. FEAT. ZACARI.,Kendrick Lamar,8516879,2018,DAMN.,213400,TRUE,10,17080939
57,1-800-273-8255,Logic,8452334,2018,Everybody,250173,TRUE,10,5304761
58,Codeine Dreaming (feat. Lil Wayne),Kodak Black,8244511,2018,Project Baby 2: All Grown Up (Deluxe Edition),264531,TRUE,20,6924083
59,Bank Account,21 Savage,8050180,2018,Issa Album,220306,TRUE,1,9486493
60,Bella,Wolfine,8024738,2018,Bella,197120,FALSE,1,1289130
61,Mayores,Becky G,7960116,2018,Mayores,202453,FALSE,1,10032313
62,All Falls Down (feat. Juliander),Alan Walker,7941779,2018,All Falls Down (feat. Juliander),199111,FALSE,1,28057563
63,Me Rehúso,Danny Ocean,7738351,2018,Me Rehúso,205714,FALSE,1,2906567
64,MotorSport,Migos,7535348,2018,MotorSport,307660,TRUE,1,11354618
65,Attention,Charlie Puth,7534921,2018,Attention,211475,FALSE,1,12860533
66,Lonely Together (feat. Rita Ora),Avicii,7521595,2018,AVĪCI (01),181812,FALSE,2,19551600
67,I Like Me Better,Lauv,7354703,2018,I Like Me Better,197436,FALSE,1,4160159
68,Sorry Not Sorry,Demi Lovato,7299907,2018,Tell Me You Love Me (Deluxe),203760,TRUE,1,19560892
69,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,7264288,2018,"For You (Fifty Shades Freed) [From ""Fifty Shades Freed (Original Motion Picture Soundtrack)""]",244293,FALSE,1,7560792
70,PICK IT UP (feat. A$AP Rocky),Famous Dex,7221877,2018,Pick It Up (feat. A$AP Rocky),191251,TRUE,1,2182005
71,Believer,Imagine Dragons,7197913,2018,Evolve,204346,FALSE,3,33692509
72,Something Just Like This,The Chainsmokers,7046175,2018,Memories...Do Not Open,247160,FALSE,5,17742887
73,The Greatest Show,Hugh Jackman,7030256,2018,The Greatest Show,302146,FALSE,1,552740
74,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,7023968,2018,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),201532,FALSE,1,10449455
75,Perro Fiel (feat. Nicky Jam),Shakira,6996262,2018,El Dorado,195213,FALSE,6,21467047
76,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,6988157,2018,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",202804,FALSE,1,3378485
77,Bum Bum Tam Tam,MC Fioti,6950132,2018,Bum Bum Tam Tam,213988,TRUE,1,1397560
78,More Than You Know,Axwell /\ Ingrosso,6886070,2018,More Than You Know,203000,FALSE,1,2282314
79,Plain Jane,A$AP Ferg,6826820,2018,Still Striving,173600,TRUE,8,2923337
80,Tell Me You Love Me,Demi Lovato,6802171,2018,Tell Me You Love Me,236986,FALSE,2,19560892
81,Bodak Yellow,Cardi B,6797765,2018,Bodak Yellow,223962,TRUE,1,15813726
82,Betrayed,Lil Xan,6782255,2018,Betrayed,187453,TRUE,1,2154016
83,Que Va,Alex Sensation,6539113,2018,Que Va,238160,FALSE,1,127854
84,Sky Walker (feat. Travis Scott),Miguel,6486945,2018,War & Leisure,259333,TRUE,3,3370258
85,Báilame - Remix,Nacho,6439399,2018,Báilame (Remix),217080,FALSE,1,3256890
86,Spotlight,Marshmello,6402322,2018,Spotlight,177600,FALSE,1,30270515
87,Jocelyn Flores,XXXTENTACION,6389648,2018,17,119133,TRUE,2,26792113
88,Despacito - Remix,Luis Fonsi,6384065,2018,Despacito Feat. Justin Bieber (Remix),228826,FALSE,1,9350913
89,Naked,James Arthur,6365520,2018,Naked,234106,FALSE,1,7893527
90,Stir Fry,Migos,6353429,2018,Stir Fry,192131,TRUE,1,11354618
91,Havana - Remix,Camila Cabello,6293039,2018,Havana (Remix),199095,FALSE,1,21110469
92,Friends (with BloodPop®),Justin Bieber,6259161,2018,Friends (with BloodPop®),189466,FALSE,1,44672226
93,Say You Won't Let Go,James Arthur,6182669,2018,Back from the Edge,211466,FALSE,2,7893527
94,Man's Not Hot,Big Shaq,6171993,2018,Man's Not Hot,186026,FALSE,1,318865
95,Suena El Dembow,Joey Montana,6071807,2018,Suena El Dembow,195813,FALSE,1,2195951
96,A Million Dreams,Ziv Zaifman,6024970,2018,The Greatest Showman (Original Motion Picture Soundtrack),269453,FALSE,2,8846
